date,country,price
2010-03-31,Malaysia,96.86
2010-03-31,Netherlands,101.02
2010-03-31,Norway,97.86
2010-03-31,New Zealand,102.45
2010-03-31,Peru,96.46
2010-03-31,Philippines,99.62
2010-03-31,Poland,100.06
2010-03-31,Portugal,101.69
2010-03-31,Romania,106.25
2010-03-31,Serbia,99.02
2010-03-31,Russia,101.69
2010-03-31,Sweden,98.67
2010-03-31,Singapore,95.75
2010-03-31,Slovenia,101.66
2010-03-31,Slovak Republic,101.24
2010-03-31,Thailand,99.15
2010-03-31,Turkey,98.5
2010-03-31,United States,102.19
2010-03-31,Euro area,99.95
2010-03-31,South Africa,100.46
2010-06-30,Emerging market economies,100.16
2010-06-30,Advanced economies,100.31
2010-06-30,United Arab Emirates,102.03
2010-06-30,Austria,99.49
2010-06-30,Australia,101.28
2010-06-30,Belgium,99.19
2010-06-30,Bulgaria,100.89
2010-06-30,Brazil,97.75
2010-06-30,Canada,101.22
2010-06-30,Switzerland,98.74
2010-06-30,Chile,100.72
2010-06-30,China,100.87
2010-06-30,Colombia,99.36
2010-06-30,Cyprus,100.11
2010-06-30,Czech Republic,100.02
2010-06-30,Germany,99.83
2010-06-30,Denmark,100.38
2010-06-30,Estonia,99.71
2010-06-30,Spain,101.22
2010-06-30,Finland,99.73
2010-06-30,France,98.63
2010-06-30,United Kingdom,100.35
2010-06-30,Greece,100.33
2010-06-30,Hong Kong SAR,96.73
2010-06-30,Croatia,99.7
2010-06-30,Hungary,100.32
2010-06-30,Indonesia,101.52
2010-06-30,Ireland,101.78
2010-06-30,Israel,98.93
2010-06-30,India,99.12
2010-06-30,Iceland,100.45
2010-06-30,Italy,100.14
2010-06-30,Japan,99.52
2010-06-30,Korea,100.34
2010-06-30,Lithuania,100.59
2010-06-30,Luxembourg,98.66
2010-06-30,Latvia,97.98
2010-06-30,Morocco,101.34
2010-06-30,"Macedonia, FYR",100.34
2010-06-30,Malta,100.05
2010-06-30,Mexico,100.64
2010-06-30,Malaysia,99.88
2010-06-30,Netherlands,99.72
2010-06-30,Norway,100.94
2010-06-30,New Zealand,101.13
2010-06-30,Peru,98.98
2010-06-30,Philippines,99.67
2010-06-30,Poland,100.28
2010-06-30,Portugal,100.72
2010-06-30,Romania,103.86
2010-06-30,Serbia,99.76
2010-06-30,Russia,100.56
2010-06-30,Sweden,99.37
2010-06-30,Singapore,99.63
2010-06-30,Slovenia,100.02
2010-06-30,Slovak Republic,100.14
2010-06-30,Thailand,98.89
2010-06-30,Turkey,99.22
2010-06-30,United States,101.04
2010-06-30,Euro area,99.6
2010-06-30,South Africa,100.94
2010-09-30,Emerging market economies,101.01
2010-09-30,Advanced economies,99.95
2010-09-30,United Arab Emirates,97.94
2010-09-30,Austria,99.76
2010-09-30,Australia,99.3
2010-09-30,Belgium,100.77
2010-09-30,Bulgaria,99.75
2010-09-30,Brazil,102.51
2010-09-30,Canada,99.77
2010-09-30,Switzerland,100.83
2010-09-30,Chile,101.14
2010-09-30,China,100.7
2010-09-30,Colombia,98.12
2010-09-30,Cyprus,100.06
2010-09-30,Czech Republic,99.64
2010-09-30,Germany,100.37
2010-09-30,Denmark,100.9
2010-09-30,Estonia,102.49
2010-09-30,Spain,99.61
2010-09-30,Finland,100.94
2010-09-30,France,101.55
2010-09-30,United Kingdom,101.51
2010-09-30,Greece,98.14
2010-09-30,Hong Kong SAR,104.08
2010-09-30,Croatia,99.21
2010-09-30,Hungary,99.75
2010-09-30,Indonesia,99.04
2010-09-30,Ireland,98.71
2010-09-30,Israel,100.86
2010-09-30,India,103.52
2010-09-30,Iceland,99.98
2010-09-30,Italy,100.03
2010-09-30,Japan,100.67
2010-09-30,Korea,99.51
2010-09-30,Lithuania,99.68
2010-09-30,Luxembourg,99.73
2010-09-30,Latvia,100.39
2010-09-30,Morocco,101.21
2010-09-30,"Macedonia, FYR",99.18
2010-09-30,Malta,103.42
2010-09-30,Mexico,101.95
2010-09-30,Malaysia,100.8
2010-09-30,Netherlands,100.12
2010-09-30,Norway,101.15
2010-09-30,New Zealand,99.43
2010-09-30,Peru,100.58
2010-09-30,Philippines,100.41
2010-09-30,Poland,100.36
2010-09-30,Portugal,99.67
2010-09-30,Romania,97.01
2010-09-30,Serbia,101.65
2010-09-30,Russia,99.51
2010-09-30,Sweden,100.87
2010-09-30,Singapore,101.33
2010-09-30,Slovenia,99.06
2010-09-30,Slovak Republic,99.39
2010-09-30,Thailand,101
2010-09-30,Turkey,101.52
2010-09-30,United States,99.02
2010-09-30,Euro area,100.5
2010-09-30,South Africa,99.48
2010-12-31,Emerging market economies,100.39
2010-12-31,Advanced economies,99.01
2010-12-31,United Arab Emirates,94.47
2010-12-31,Austria,100.47
2010-12-31,Australia,99.46
2010-12-31,Belgium,100.77
2010-12-31,Bulgaria,96.89
2010-12-31,Brazil,105.59
2010-12-31,Canada,98.79
2010-12-31,Switzerland,101.88
2010-12-31,Chile,102.41
2010-12-31,China,99.94
2010-12-31,Colombia,103.45
2010-12-31,Cyprus,97.91
2010-12-31,Czech Republic,99.88
2010-12-31,Germany,100.59
2010-12-31,Denmark,99.56
2010-12-31,Estonia,97.39
2010-12-31,Spain,97.92
2010-12-31,Finland,99.7
2010-12-31,France,102.36
2010-12-31,United Kingdom,98.32
2010-12-31,Greece,95.57
2010-12-31,Hong Kong SAR,105.71
2010-12-31,Croatia,99.04
2010-12-31,Hungary,97.37
2010-12-31,Indonesia,98.4
2010-12-31,Ireland,93.44
2010-12-31,Israel,103.33
2010-12-31,India,100.95
2010-12-31,Iceland,100.33
2010-12-31,Italy,99.59
2010-12-31,Japan,100.33
2010-12-31,Korea,99.66
2010-12-31,Lithuania,100.56
2010-12-31,Luxembourg,100.39
2010-12-31,Latvia,102.73
2010-12-31,Morocco,98.64
2010-12-31,"Macedonia, FYR",99.64
2010-12-31,Malta,94.72
2010-12-31,Mexico,99.57
2010-12-31,Malaysia,102.42
2010-12-31,Netherlands,99.15
2010-12-31,Norway,100.04
2010-12-31,New Zealand,97.11
2010-12-31,Peru,103.93
2010-12-31,Philippines,100.29
2010-12-31,Poland,99.31
2010-12-31,Portugal,97.96
2010-12-31,Romania,93.34
2010-12-31,Serbia,99.53
2010-12-31,Russia,98.33
2010-12-31,Sweden,101.06
2010-12-31,Singapore,103.16
2010-12-31,Slovenia,99.29
2010-12-31,Slovak Republic,99.24
2010-12-31,Thailand,100.94
2010-12-31,Turkey,100.74
2010-12-31,United States,97.77
2010-12-31,Euro area,99.95
2010-12-31,South Africa,99.14
2011-03-31,Emerging market economies,98.58
2011-03-31,Advanced economies,97.84
2011-03-31,United Arab Emirates,95.51
2011-03-31,Austria,101.96
2011-03-31,Australia,97.19
2011-03-31,Belgium,100.05
2011-03-31,Bulgaria,92.88
2011-03-31,Brazil,107.83
2011-03-31,Canada,99.89
2011-03-31,Switzerland,102.6
2011-03-31,Chile,99.76
2011-03-31,China,99.26
2011-03-31,Colombia,99.74
2011-03-31,Cyprus,97.33
2011-03-31,Czech Republic,98.93
2011-03-31,Germany,100.41
2011-03-31,Denmark,97.4
2011-03-31,Estonia,101.62
2011-03-31,Spain,94.41
2011-03-31,Finland,99.75
2011-03-31,France,102.25
2011-03-31,United Kingdom,95.15
2011-03-31,Greece,95.98
2011-03-31,Hong Kong SAR,112
2011-03-31,Croatia,96.9
2011-03-31,Hungary,95.37
2011-03-31,Indonesia,98.93
2011-03-31,Ireland,88
2011-03-31,Israel,106.26
2011-03-31,India,104.84
2011-03-31,Iceland,100.62
2011-03-31,Italy,98.54
2011-03-31,Japan,100.81
2011-03-31,Korea,99.52
2011-03-31,Lithuania,103.51
2011-03-31,Luxembourg,98.85
2011-03-31,Latvia,105.34
2011-03-31,Morocco,99.73
2011-03-31,"Macedonia, FYR",93.96
2011-03-31,Malta,96.29
2011-03-31,Mexico,98.69
2011-03-31,Malaysia,103.16
2011-03-31,Netherlands,98.69
2011-03-31,Norway,104.68
2011-03-31,New Zealand,96.93
2011-03-31,Peru,104.46
2011-03-31,Philippines,99.22
2011-03-31,Poland,97.37
2011-03-31,Portugal,95.94
2011-03-31,Romania,87.8
2011-03-31,Serbia,94.46
2011-03-31,Russia,72.65
2011-03-31,Sweden,100.83
2011-03-31,Singapore,103.55
2011-03-31,Slovenia,104.06
2011-03-31,Slovak Republic,96.96
2011-03-31,Thailand,101.61
2011-03-31,Turkey,102.39
2011-03-31,United States,95.69
2011-03-31,Euro area,99.34
2011-03-31,South Africa,98.3
2011-06-30,Emerging market economies,100.04
2011-06-30,Advanced economies,96.57
2011-06-30,United Arab Emirates,95.56
2011-06-30,Austria,97.7
2011-06-30,Australia,95.66
2011-06-30,Belgium,99.86
2011-06-30,Bulgaria,90.62
2011-06-30,Brazil,110.18
2011-06-30,Canada,100.96
2011-06-30,Switzerland,102.83
2011-06-30,Chile,102.13
2011-06-30,China,99.48
2011-06-30,Colombia,104.09
2011-06-30,Cyprus,93.9
2011-06-30,Czech Republic,98.81
2011-06-30,Germany,100.15
2011-06-30,Denmark,98.43
2011-06-30,Estonia,103.08
2011-06-30,Spain,91.7
2011-06-30,Finland,100.62
2011-06-30,France,103.18
2011-06-30,United Kingdom,94.41
2011-06-30,Greece,91.97
2011-06-30,Hong Kong SAR,116.74
2011-06-30,Croatia,97.51
2011-06-30,Hungary,93.16
2011-06-30,Indonesia,100.23
2011-06-30,Ireland,82.92
2011-06-30,Israel,107.43
2011-06-30,India,111.09
2011-06-30,Iceland,100.74
2011-06-30,Italy,98.7
2011-06-30,Japan,100.1
2011-06-30,Korea,101.11
2011-06-30,Lithuania,102.04
2011-06-30,Luxembourg,99.91
2011-06-30,Latvia,105.04
2011-06-30,Morocco,101.03
2011-06-30,"Macedonia, FYR",94.3
2011-06-30,Malta,96.8
2011-06-30,Mexico,99.96
2011-06-30,Malaysia,105.12
2011-06-30,Netherlands,95.97
2011-06-30,Norway,106.84
2011-06-30,New Zealand,96.76
2011-06-30,Peru,115.43
2011-06-30,Philippines,100.61
2011-06-30,Poland,96.64
2011-06-30,Portugal,92.6
2011-06-30,Romania,85.01
2011-06-30,Serbia,88.7
2011-06-30,Russia,72.36
2011-06-30,Sweden,100.3
2011-06-30,Singapore,104.81
2011-06-30,Slovenia,101.44
2011-06-30,Slovak Republic,94.55
2011-06-30,Thailand,101.75
2011-06-30,Turkey,103.61
2011-06-30,United States,93.7
2011-06-30,Euro area,98.22
2011-06-30,South Africa,98.28
2011-09-30,Emerging market economies,100.29
2011-09-30,Advanced economies,96.89
2011-09-30,United Arab Emirates,96.96
2011-09-30,Austria,102.11
2011-09-30,Australia,93.4
2011-09-30,Belgium,101.35
2011-09-30,Bulgaria,90.66
2011-09-30,Brazil,113.23
2011-09-30,Canada,101.57
2011-09-30,Switzerland,104.43
2011-09-30,Chile,102.52
2011-09-30,China,98.64
2011-09-30,Colombia,106.94
2011-09-30,Cyprus,93.47
2011-09-30,Czech Republic,98.09
2011-09-30,Germany,100.85
2011-09-30,Denmark,95.26
2011-09-30,Estonia,104
2011-09-30,Spain,88.85
2011-09-30,Finland,100.09
2011-09-30,France,105.29
2011-09-30,United Kingdom,94.94
2011-09-30,Greece,91.32
2011-09-30,Hong Kong SAR,117.47
2011-09-30,Croatia,98.82
2011-09-30,Hungary,92.35
2011-09-30,Indonesia,98.93
2011-09-30,Ireland,77.31
2011-09-30,Israel,107.4
2011-09-30,India,112.46
2011-09-30,Iceland,101.31
2011-09-30,Italy,98.13
2011-09-30,Japan,100.77
2011-09-30,Korea,101.5
2011-09-30,Lithuania,101.89
2011-09-30,Luxembourg,99.88
2011-09-30,Latvia,108.53
2011-09-30,Morocco,100.46
2011-09-30,"Macedonia, FYR",95.68
2011-09-30,Malta,97.26
2011-09-30,Mexico,102.52
2011-09-30,Malaysia,107.08
2011-09-30,Netherlands,95.1
2011-09-30,Norway,107.95
2011-09-30,New Zealand,97.58
2011-09-30,Peru,115.82
2011-09-30,Philippines,101.09
2011-09-30,Poland,95.92
2011-09-30,Portugal,91.33
2011-09-30,Romania,81.1
2011-09-30,Serbia,85.15
2011-09-30,Russia,72.98
2011-09-30,Sweden,99.93
2011-09-30,Singapore,104.16
2011-09-30,Slovenia,99.9
2011-09-30,Slovak Republic,94.9
2011-09-30,Thailand,99.14
2011-09-30,Turkey,105.35
2011-09-30,United States,93.74
2011-09-30,Euro area,98.92
2011-09-30,South Africa,97.58
2011-12-31,Emerging market economies,100.63
2011-12-31,Advanced economies,96
2011-12-31,United Arab Emirates,98.78
2011-12-31,Austria,101.99
2011-12-31,Australia,92.66
2011-12-31,Belgium,100.6
2011-12-31,Bulgaria,88.5
2011-12-31,Brazil,115.05
2011-12-31,Canada,101.36
2011-12-31,Switzerland,107.08
2011-12-31,Chile,103.62
2011-12-31,China,97.74
2011-12-31,Colombia,106.44
2011-12-31,Cyprus,89.85
2011-12-31,Czech Republic,96.76
2011-12-31,Germany,100.67
2011-12-31,Denmark,91.6
2011-12-31,Estonia,104.58
2011-12-31,Spain,83.15
2011-12-31,Finland,98.79
2011-12-31,France,103.61
2011-12-31,United Kingdom,92.77
2011-12-31,Greece,86.82
2011-12-31,Hong Kong SAR,112.18
2011-12-31,Croatia,98.55
2011-12-31,Hungary,90.82
2011-12-31,Indonesia,99.29
2011-12-31,Ireland,73.15
2011-12-31,Israel,106.23
2011-12-31,India,116.6
2011-12-31,Iceland,103.01
2011-12-31,Italy,96.74
2011-12-31,Japan,99.64
2011-12-31,Korea,102.6
2011-12-31,Lithuania,102.09
2011-12-31,Luxembourg,102.35
2011-12-31,Latvia,104.27
2011-12-31,Morocco,100.08
2011-12-31,"Macedonia, FYR",95.07
2011-12-31,Malta,93.79
2011-12-31,Mexico,101.87
2011-12-31,Malaysia,110.37
2011-12-31,Netherlands,93.4
2011-12-31,Norway,107.09
2011-12-31,New Zealand,98.04
2011-12-31,Peru,117.22
2011-12-31,Philippines,102.3
2011-12-31,Poland,94.2
2011-12-31,Portugal,87.2
2011-12-31,Romania,77.68
2011-12-31,Serbia,83.26
2011-12-31,Russia,74.11
2011-12-31,Sweden,97.19
2011-12-31,Singapore,103.5
2011-12-31,Slovenia,98.19
2011-12-31,Slovak Republic,92.79
2011-12-31,Thailand,99.32
2011-12-31,Turkey,102.49
2011-12-31,United States,93.91
2011-12-31,Euro area,96.87
2011-12-31,South Africa,97.08
2012-03-31,Emerging market economies,101.32
2012-03-31,Advanced economies,95.92
2012-03-31,United Arab Emirates,100.7
2012-03-31,Austria,110.04
2012-03-31,Australia,93.12
2012-03-31,Belgium,99.96
2012-03-31,Bulgaria,87.66
2012-03-31,Brazil,116.39
2012-03-31,Canada,102.22
2012-03-31,Switzerland,109.19
2012-03-31,Chile,99.86
2012-03-31,China,95.79
2012-03-31,Colombia,107.6
2012-03-31,Cyprus,89.59
2012-03-31,Czech Republic,93.95
2012-03-31,Germany,100.73
2012-03-31,Denmark,90.48
2012-03-31,Estonia,104.42
2012-03-31,Spain,79.47
2012-03-31,Finland,99.3
2012-03-31,France,101.68
2012-03-31,United Kingdom,91.53
2012-03-31,Greece,84.15
2012-03-31,Hong Kong SAR,112.59
2012-03-31,Croatia,97.73
2012-03-31,Hungary,88.82
2012-03-31,Indonesia,98.86
2012-03-31,Ireland,70.54
2012-03-31,Israel,106.68
2012-03-31,India,122.69
2012-03-31,Iceland,101.48
2012-03-31,Italy,95.28
2012-03-31,Japan,99.99
2012-03-31,Korea,102.21
2012-03-31,Lithuania,100.84
2012-03-31,Luxembourg,100.44
2012-03-31,Latvia,104.49
2012-03-31,Morocco,99.87
2012-03-31,"Macedonia, FYR",93.25
2012-03-31,Malta,96.24
2012-03-31,Mexico,100.84
2012-03-31,Malaysia,113.65
2012-03-31,Netherlands,91.1
2012-03-31,Norway,110.37
2012-03-31,New Zealand,98.47
2012-03-31,Peru,122.79
2012-03-31,Philippines,106.31
2012-03-31,Poland,91.39
2012-03-31,Portugal,85.2
2012-03-31,Romania,79.05
2012-03-31,Serbia,84.28
2012-03-31,Russia,78.66
2012-03-31,Sweden,98.77
2012-03-31,Singapore,102.13
2012-03-31,Slovenia,94.34
2012-03-31,Slovak Republic,90.5
2012-03-31,Thailand,100.23
2012-03-31,Turkey,103.67
2012-03-31,United States,94.18
2012-03-31,Euro area,96.1
2012-03-31,South Africa,98.14
2012-06-30,Emerging market economies,102.43
2012-06-30,Advanced economies,96.09
2012-06-30,United Arab Emirates,105.86
2012-06-30,Austria,110.41
2012-06-30,Australia,93.03
2012-06-30,Belgium,99.74
2012-06-30,Bulgaria,87.77
2012-06-30,Brazil,117.82
2012-06-30,Canada,103.97
2012-06-30,Switzerland,107.6
2012-06-30,Chile,103.19
2012-06-30,China,95.62
2012-06-30,Colombia,111.7
2012-06-30,Cyprus,86.19
2012-06-30,Czech Republic,93.69
2012-06-30,Germany,101.72
2012-06-30,Denmark,91.1
2012-06-30,Estonia,106.72
2012-06-30,Spain,75.58
2012-06-30,Finland,99.5
2012-06-30,France,100.97
2012-06-30,United Kingdom,92.47
2012-06-30,Greece,80.77
2012-06-30,Hong Kong SAR,121.97
2012-06-30,Croatia,93.68
2012-06-30,Hungary,84.51
2012-06-30,Indonesia,99.57
2012-06-30,Ireland,68.41
2012-06-30,Israel,106.95
2012-06-30,India,126.99
2012-06-30,Iceland,102.55
2012-06-30,Italy,93.62
2012-06-30,Japan,98.86
2012-06-30,Korea,102.29
2012-06-30,Lithuania,98.41
2012-06-30,Luxembourg,101.4
2012-06-30,Latvia,104.75
2012-06-30,Morocco,100.77
2012-06-30,"Macedonia, FYR",90.75
2012-06-30,Malta,93.38
2012-06-30,Mexico,102.44
2012-06-30,Malaysia,117.25
2012-06-30,Netherlands,88.56
2012-06-30,Norway,113.72
2012-06-30,New Zealand,99.68
2012-06-30,Peru,140.26
2012-06-30,Philippines,106.31
2012-06-30,Poland,89.68
2012-06-30,Portugal,82.62
2012-06-30,Romania,78.08
2012-06-30,Serbia,82.63
2012-06-30,Russia,79.68
2012-06-30,Sweden,99.34
2012-06-30,Singapore,101.5
2012-06-30,Slovenia,93.38
2012-06-30,Slovak Republic,89.07
2012-06-30,Thailand,99.62
2012-06-30,Turkey,105.44
2012-06-30,United States,95.73
2012-06-30,Euro area,94.59
2012-06-30,South Africa,99.33
2012-09-30,Emerging market economies,102.83
2012-09-30,Advanced economies,96.83
2012-09-30,United Arab Emirates,109.87
2012-09-30,Austria,111.66
2012-09-30,Australia,91.57
2012-09-30,Belgium,100.5
2012-09-30,Bulgaria,86.36
2012-09-30,Brazil,119.31
2012-09-30,Canada,104.07
2012-09-30,Switzerland,110.16
2012-09-30,Chile,105.73
2012-09-30,China,95.66
2012-09-30,Colombia,112.68
2012-09-30,Cyprus,86.06
2012-09-30,Czech Republic,93.49
2012-09-30,Germany,101.53
2012-09-30,Denmark,91.28
2012-09-30,Estonia,108.64
2012-09-30,Spain,72.54
2012-09-30,Finland,99.28
2012-09-30,France,101.72
2012-09-30,United Kingdom,93.25
2012-09-30,Greece,78.77
2012-09-30,Hong Kong SAR,130.18
2012-09-30,Croatia,93.02
2012-09-30,Hungary,83.72
2012-09-30,Indonesia,99.13
2012-09-30,Ireland,69.72
2012-09-30,Israel,108.24
2012-09-30,India,128.44
2012-09-30,Iceland,103.52
2012-09-30,Italy,91.56
2012-09-30,Japan,99.71
2012-09-30,Korea,101.75
2012-09-30,Lithuania,99.05
2012-09-30,Luxembourg,101.54
2012-09-30,Latvia,108.06
2012-09-30,Morocco,100.48
2012-09-30,"Macedonia, FYR",89.26
2012-09-30,Malta,100.19
2012-09-30,Mexico,101.74
2012-09-30,Malaysia,119.62
2012-09-30,Netherlands,84.69
2012-09-30,Norway,115.18
2012-09-30,New Zealand,101.45
2012-09-30,Peru,134.62
2012-09-30,Philippines,105.69
2012-09-30,Poland,88.85
2012-09-30,Portugal,81.94
2012-09-30,Romania,74.22
2012-09-30,Serbia,79.86
2012-09-30,Russia,80.1
2012-09-30,Sweden,100.47
2012-09-30,Singapore,101.19
2012-09-30,Slovenia,91.3
2012-09-30,Slovak Republic,89.4
2012-09-30,Thailand,99.76
2012-09-30,Turkey,108.66
2012-09-30,United States,97.43
2012-09-30,Euro area,94.21
2012-09-30,South Africa,98.74
2012-12-31,Emerging market economies,103.98
2012-12-31,Advanced economies,97.06
2012-12-31,United Arab Emirates,114.84
2012-12-31,Austria,110.62
2012-12-31,Australia,93.39
2012-12-31,Belgium,99.32
2012-12-31,Bulgaria,83.83
2012-12-31,Brazil,119.93
2012-12-31,Canada,103.41
2012-12-31,Switzerland,111.51
2012-12-31,Chile,108.79
2012-12-31,China,95.26
2012-12-31,Colombia,115.27
2012-12-31,Cyprus,84.48
2012-12-31,Czech Republic,93.36
2012-12-31,Germany,102.06
2012-12-31,Denmark,90.8
2012-12-31,Estonia,106.71
2012-12-31,Spain,70.37
2012-12-31,Finland,99.28
2012-12-31,France,99.94
2012-12-31,United Kingdom,91.28
2012-12-31,Greece,74.88
2012-12-31,Hong Kong SAR,134.11
2012-12-31,Croatia,88.68
2012-12-31,Hungary,81.73
2012-12-31,Indonesia,102.07
2012-12-31,Ireland,70.1
2012-12-31,Israel,111.86
2012-12-31,India,135.95
2012-12-31,Iceland,103.28
2012-12-31,Italy,89.49
2012-12-31,Japan,99.44
2012-12-31,Korea,101.16
2012-12-31,Lithuania,98.05
2012-12-31,Luxembourg,103.62
2012-12-31,Latvia,108.89
2012-12-31,Morocco,100.59
2012-12-31,"Macedonia, FYR",87.36
2012-12-31,Malta,96.66
2012-12-31,Mexico,100.69
2012-12-31,Malaysia,124.53
2012-12-31,Netherlands,84.55
2012-12-31,Norway,113.07
2012-12-31,New Zealand,103.78
2012-12-31,Peru,134.64
2012-12-31,Philippines,107.25
2012-12-31,Poland,87.42
2012-12-31,Portugal,82.08
2012-12-31,Romania,73.33
2012-12-31,Serbia,74.64
2012-12-31,Russia,81.3
2012-12-31,Sweden,100.78
2012-12-31,Singapore,102.3
2012-12-31,Slovenia,87.28
2012-12-31,Slovak Republic,87.11
2012-12-31,Thailand,103.36
2012-12-31,Turkey,107.05
2012-12-31,United States,99.47
2012-12-31,Euro area,92.79
2012-12-31,South Africa,97.17
2013-03-31,Emerging market economies,104.47
2013-03-31,Advanced economies,97.65
2013-03-31,United Arab Emirates,116.75
2013-03-31,Austria,112.64
2013-03-31,Australia,93.67
2013-03-31,Belgium,99.75
2013-03-31,Bulgaria,82.72
2013-03-31,Brazil,120.05
2013-03-31,Canada,103.48
2013-03-31,Switzerland,113.14
2013-03-31,Chile,107.7
2013-03-31,China,95.26
2013-03-31,Colombia,119.02
2013-03-31,Cyprus,83.67
2013-03-31,Czech Republic,91.98
2013-03-31,Germany,102.57
2013-03-31,Denmark,91.82
2013-03-31,Estonia,108.66
2013-03-31,Spain,67.51
2013-03-31,Finland,99.54
2013-03-31,France,98.7
2013-03-31,United Kingdom,90.29
2013-03-31,Greece,74.47
2013-03-31,Hong Kong SAR,139.22
2013-03-31,Croatia,88.32
2013-03-31,Hungary,81.25
2013-03-31,Indonesia,105.03
2013-03-31,Ireland,67.04
2013-03-31,Israel,115.41
2013-03-31,India,139.79
2013-03-31,Iceland,101.72
2013-03-31,Italy,87.86
2013-03-31,Japan,100.18
2013-03-31,Korea,100.18
2013-03-31,Lithuania,98.6
2013-03-31,Luxembourg,103.66
2013-03-31,Latvia,109.1
2013-03-31,Morocco,99.81
2013-03-31,"Macedonia, FYR",85.34
2013-03-31,Malta,95.21
2013-03-31,Mexico,100.09
2013-03-31,Malaysia,124.3
2013-03-31,Netherlands,81.7
2013-03-31,Norway,115.86
2013-03-31,New Zealand,105.14
2013-03-31,Peru,142.93
2013-03-31,Philippines,110.47
2013-03-31,Poland,84.91
2013-03-31,Portugal,81.17
2013-03-31,Romania,74.32
2013-03-31,Serbia,71.16
2013-03-31,Russia,79.22
2013-03-31,Sweden,102.99
2013-03-31,Singapore,101.67
2013-03-31,Slovenia,88.23
2013-03-31,Slovak Republic,88.59
2013-03-31,Thailand,103.96
2013-03-31,Turkey,108.08
2013-03-31,United States,101.43
2013-03-31,Euro area,91.93
2013-03-31,South Africa,97.64
2013-06-30,Emerging market economies,105.99
2013-06-30,Advanced economies,98.6
2013-06-30,United Arab Emirates,121.88
2013-06-30,Austria,113.46
2013-06-30,Australia,95.65
2013-06-30,Belgium,99.69
2013-06-30,Bulgaria,83.98
2013-06-30,Brazil,120.96
2013-06-30,Canada,105.28
2013-06-30,Switzerland,113.64
2013-06-30,Chile,109.25
2013-06-30,China,98.31
2013-06-30,Colombia,120.81
2013-06-30,Cyprus,81.7
2013-06-30,Czech Republic,92.38
2013-06-30,Germany,103.48
2013-06-30,Denmark,94.73
2013-06-30,Estonia,111.67
2013-06-30,Spain,66.42
2013-06-30,Finland,99.4
2013-06-30,France,97.97
2013-06-30,United Kingdom,91.48
2013-06-30,Greece,71.44
2013-06-30,Hong Kong SAR,139.83
2013-06-30,Croatia,87.22
2013-06-30,Hungary,81.12
2013-06-30,Indonesia,106.25
2013-06-30,Ireland,68.75
2013-06-30,Israel,115.58
2013-06-30,India,138.3
2013-06-30,Iceland,104.09
2013-06-30,Italy,87.09
2013-06-30,Japan,100.84
2013-06-30,Korea,100.25
2013-06-30,Lithuania,99.52
2013-06-30,Luxembourg,104.23
2013-06-30,Latvia,113.1
2013-06-30,Morocco,99.51
2013-06-30,"Macedonia, FYR",83.79
2013-06-30,Malta,92.52
2013-06-30,Mexico,101.93
2013-06-30,Malaysia,128.4
2013-06-30,Netherlands,79.27
2013-06-30,Norway,117.95
2013-06-30,New Zealand,107.94
2013-06-30,Peru,155.01
2013-06-30,Philippines,113.68
2013-06-30,Poland,84.37
2013-06-30,Portugal,80.04
2013-06-30,Romania,73.61
2013-06-30,Serbia,69.21
2013-06-30,Russia,78.03
2013-06-30,Sweden,104.38
2013-06-30,Singapore,104
2013-06-30,Slovenia,87.7
2013-06-30,Slovak Republic,88.66
2013-06-30,Thailand,106.05
2013-06-30,Turkey,110.62
2013-06-30,United States,103.62
2013-06-30,Euro area,91.21
2013-06-30,South Africa,98.53
2013-09-30,Emerging market economies,106.94
2013-09-30,Advanced economies,99.86
2013-09-30,United Arab Emirates,129.97
2013-09-30,Austria,114.81
2013-09-30,Australia,96.88
2013-09-30,Belgium,100.68
2013-09-30,Bulgaria,84.2
2013-09-30,Brazil,122.71
2013-09-30,Canada,105.78
2013-09-30,Switzerland,114.7
2013-09-30,Chile,112.12
2013-09-30,China,100.04
2013-09-30,Colombia,121.16
2013-09-30,Cyprus,80.7
2013-09-30,Czech Republic,92.53
2013-09-30,Germany,103.67
2013-09-30,Denmark,94.94
2013-09-30,Estonia,117.4
2013-09-30,Spain,67.07
2013-09-30,Finland,99.25
2013-09-30,France,98.77
2013-09-30,United Kingdom,93.4
2013-09-30,Greece,71.49
2013-09-30,Hong Kong SAR,143.49
2013-09-30,Croatia,87.94
2013-09-30,Hungary,81.44
2013-09-30,Indonesia,104.16
2013-09-30,Ireland,72.57
2013-09-30,Israel,116.63
2013-09-30,India,138.36
2013-09-30,Iceland,105.51
2013-09-30,Italy,85.34
2013-09-30,Japan,101.31
2013-09-30,Korea,99.77
2013-09-30,Lithuania,98.26
2013-09-30,Luxembourg,105.52
2013-09-30,Latvia,115.13
2013-09-30,Morocco,98.77
2013-09-30,"Macedonia, FYR",85.48
2013-09-30,Malta,97.02
2013-09-30,Mexico,102.67
2013-09-30,Malaysia,132.6
2013-09-30,Netherlands,79.35
2013-09-30,Norway,115.33
2013-09-30,New Zealand,110.37
2013-09-30,Peru,156.2
2013-09-30,Philippines,116.58
2013-09-30,Poland,84.21
2013-09-30,Portugal,80.83
2013-09-30,Romania,72.26
2013-09-30,Serbia,70.08
2013-09-30,Russia,77.23
2013-09-30,Sweden,106.28
